,text_surronding,Gender
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33815,est descendu encore . Veux - tu jouer aux billes,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33826,– À quel jeu ? j' ai pas de «,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33846,ai les caïens que je t' ai gagnés . Viens,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33874,faire éclater . Pendant que je vise longuement pour un,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33933,"Sa figure s' éclaire à ma vue , et il",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33977,"vexer la grande Anaïs , je le regarde avec complaisance",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33983,le regarde avec complaisance et je cambre ma taille en,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33985,avec complaisance et je cambre ma taille en faisant battre,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33990,ma taille en faisant battre mes cils . – Monsieur,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_33997,". – Monsieur , qui vous amène si tôt chez",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34015,"appartements . – Justement , je ne sais pas bien",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34022,"sais pas bien ce que je viens dire , sinon",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34063,est pas encore rentré ; je le crois en mauvaise,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34071,"en mauvaise passe , et je voudrais avertir mademoiselle Lanthenay",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34121,"la crise approche . Mais moi , qui songeais ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34123,"approche . Mais moi , qui songeais , hier ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34136,"garde la coupable Aimée , je ne veux plus maintenant",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34152,Tant pis pour elle ! Je me sens méchante et,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34165,", ce matin , et je m' arrange de façon",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34175,à retenir Antonin près de moi . Bien simple ;,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34194,pencher la tête pour que mes cheveux tombent librement le,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34201,tombent librement le long de ma figure . Il mord,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34217,". – Monsieur , dites - moi un peu si",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34226,si c' est vrai que vous faites des vers charmants,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34232,faites des vers charmants ? Je l' ai entendu dire,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34249,", bien entendu . Mais j' inventerais n' importe quoi",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34263,"monter chez les institutrices . Il rougit et bégaie ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34266,"institutrices . Il rougit et bégaie , éperdu de joie",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34279,: – Qui a pu vous dire ? … Mais,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34287,"… Mais non , mais je ne mérite pas ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34298,". C' est singulier , je ne croyais pas en",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34312,"que ce soit ! – Vous voyez , la renommée",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34318,"voyez , la renommée trahit votre modestie ! ( je",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34322,trahit votre modestie ! ( je vais parler comme lui,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34326,"( je vais parler comme lui , tout à l'",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34339,Serait - il indiscret de vous demander … – Je,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34343,"de vous demander … – Je vous en prie ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34344,"vous demander … – Je vous en prie , Mademoiselle",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34348,"Je vous en prie , Mademoiselle … vous me voyez",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34350,"en prie , Mademoiselle … vous me voyez confus …",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34351,"prie , Mademoiselle … vous me voyez confus … Je",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34355,vous me voyez confus … Je ne pourrais vous faire,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34358,confus … Je ne pourrais vous faire lire que de,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34371,… mais chastes ! ( il bafouille ) . Je,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34375,"( il bafouille ) . Je n' aurais jamais ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34383,"jamais , naturellement … osé me permettre … – Monsieur",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34387,"osé me permettre … – Monsieur , est - ce",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34401,sonne pas la rentrée chez vous ? Qu' il s',female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34404,"rentrée chez vous ? Qu' il s' en aille ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34410,"s' en aille , qu' il s' en aille donc",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34424,"heure Aimée va descendre , il la préviendra , elle",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34441,! – Oui … mais il n' est pas l',female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34471,laisser une seconde . Et mon collègue n' est toujours,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34492,pour veiller à tout ! Il est candide tout de,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34521,"filles , ne doit pas l' éreinter outre mesure .",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34535,"Mademoiselle , il faut que j' aille sévir . Mais",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34546,Lanthenay … – Oh ! vous pourrez toujours prévenir à,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34555,"à onze heures , si votre collègue est encore absent",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34563,encore absent – ce qui m' étonnerait . Peut -,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34594,"gros muid de gaffes . Tu as assez salué ,",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34602,"salué , assez souri ; file , disparais ! Enfin",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34618,peu vexée de l' inattention du sous - maître pour,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34625,"- maître pour elle , me révèle qu' il est",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34628,"elle , me révèle qu' il est amoureux de moi",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34632,qu' il est amoureux de moi . Je hausse les,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34634,est amoureux de moi . Je hausse les épaules :,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34775,"Aïe , c' est à mon tour . – Claudine",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34799,mille six cent vingt . Je professe une insupportable horreur,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34823,"n' étant pas là , je me décide brusquement à",female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34832,à jouer un tour à mon ex - amie ;,female
Colette_Claudine-a-l-ecole_<la timide et triste mademoiselle Griset-1349>_34856,"Devant le tableau noir , je fais doucement : «",female
