,text_surronding,,,,Gender
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29352,moi s' adressaient plus à moi qu' aux fleurs et,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29367,"ce renouveau du cœur , j' oubliais ou je méprisais",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29370,"cœur , j' oubliais ou je méprisais mes récentes découvertes",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29372,j' oubliais ou je méprisais mes récentes découvertes . Je,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29376,méprisais mes récentes découvertes . Je prenais le libertinage provoqué,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29411,de septembre furent - ils ma seule époque de vrai,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29418,"époque de vrai bonheur . Je ne trichais , ni",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29429,"me blessais , ni ne blessais Marthe . Je ne",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29432,ni ne blessais Marthe . Je ne voyais plus d',,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29439,voyais plus d' obstacles . J' envisageais à seize ans,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29485,"un brin d' herbe , j' expliquais lentement , posément",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29519,"yeux se mouillèrent , quand je lui déclarai que je",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29523,quand je lui déclarai que je désirais vivre à la,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29536,"Je n' aurais jamais osé te l' offrir , me",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29540,"osé te l' offrir , me dit - elle .",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29548,"elle . Je croyais que tu t' ennuierais , seul",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29557,"seul avec moi , que tu avais besoin de la",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29574,"connais mal » , répondais - je . J' aurais",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29577,", répondais - je . J' aurais voulu habiter près",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29620,"reprenions le dernier train , j' avais respiré ces roses",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29642,"immenses caisses qui embaument . J' avais , toute mon",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29646,". J' avais , toute mon enfance , entendu parler",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29683,". Après , ne crains - tu pas de trouver",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29725,pendant deux mois des roses me faisait oublier les dix,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29739,le fait de choisir Mandres m' apportait encore une preuve,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29769,"promenades ou d' invitations , je restais avec Marthe .",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29778,. Une après - midi je trouvai auprès d' elle,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29799,"cousin . Marthe , que je ne tutoyais pas ,",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29808,", se leva et vint m' embrasser dans le cou",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29818,. Son cousin sourit de ma gêne . « Devant,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29843,ai tout raconté . » J' étais gêné mais enchanté,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29857,à son cousin qu' elle m' aimait . Ce garçon,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29926,"avait été le théâtre . Je questionnais , avide de",,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29934,avide de cette conversation qui me montrait Marthe sous un,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29945,inattendu . En même temps je ressentais de la tristesse,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29952,de la tristesse . Car j' étais trop près de,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_29990,comme un mal inévitable . J' étais jaloux du passé,,,,Male
Radiguet-Raymond_Le-diable-au-corps_<j'-994>_30031,sa garçonnière de Paris . Je remarquai que Marthe n',,,,Male
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_4947,soldats . Mais où était Marthe ? Je tremblais à,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_4963,autre compagnie que celle de ses parents . Elle devait,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_4966,celle de ses parents . Elle devait venir par le,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_4993,être prête à temps . Son frère arriverait avec elle,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_4997,. Son frère arriverait avec elle . »Quand le train,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5006,"train entra en gare , Marthe était debout sur le",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5024,le train s' arrête » lui cria sa mère .,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5026,s' arrête » lui cria sa mère . . .,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5031,sa mère . . . Cette imprudente me charma .,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5036,"Cette imprudente me charma . Sa robe , son chapeau",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5039,"charma . Sa robe , son chapeau très simples ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5045,"chapeau très simples , prouvaient son peu d' estime pour",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5055,l' opinion des inconnus . Elle donnait la main à,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5071,"onze ans . C' était son frère , enfant pâle",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5095,". Sur la route , Marthe et moi marchions en",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5136,"courir . Comme je complimentais Marthe sur ses aquarelles ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5138,"Comme je complimentais Marthe sur ses aquarelles , elle me",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5141,"Marthe sur ses aquarelles , elle me répondit modestement que",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5151,c' étaient des études . Elle n' y attachait aucune,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5158,"y attachait aucune importance . Elle me montrerait mieux ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5181,"fois , de ne pas lui dire que je trouvais",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5193,"de fleurs ridicules . Sous son chapeau , elle ne",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5196,". Sous son chapeau , elle ne pouvait bien me",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5206,"voir . Moi , je l' observais . — Vous",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5210,je l' observais . — Vous ressemblez peu à madame,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5215,"Vous ressemblez peu à madame votre mère , lui dis",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5218,"à madame votre mère , lui dis - je .",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5230,un madrigal . — On me le dit quelquefois; mais,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5242,"viendrez à la maison , je vous montrerai des photographies",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5254,"lorsqu' elle était jeune , je lui ressemble beaucoup .",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5274,Dieu de ne point voir Marthe quand elle aurait l',,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5276,ne point voir Marthe quand elle aurait l' âge de,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5281,elle aurait l' âge de sa mère . Voulant dissiper,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5312,"pour moi , puisque heureusement Marthe ne voyait point sa",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5316,heureusement Marthe ne voyait point sa mère avec mes yeux,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5323,"avec mes yeux , je lui dis :— Vous avez",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5326,", je lui dis :— Vous avez tort de vous",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5339,"sorte , les cheveux lisses vous iraient mieux . Je",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5379,à maman ( comme si elle avait besoin de se,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5389,justifier! ) ; d' habitude je ne me coiffe pas,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5398,"pas si mal , mais j' étais déjà en retard",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5404,étais déjà en retard et je craignais de manquer le,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5415,"train . D' ailleurs , je n' avais pas l'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5423,pas l' intention d' ôter mon chapeau . « Quelle,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5430,". « Quelle fille est - ce donc , pensais",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5443,pour admettre qu' un gamin la querelle à propos de,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5448,la querelle à propos de ses mèches? »J' essayais de,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5454,mèches? »J' essayais de deviner ses goûts en littérature ;,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5463,; je fus heureux qu' elle connût Baudelaire et Verlaine,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5474,"charmé de la façon dont elle aimait Baudelaire , qui",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5492,y discernais une révolte . Ses parents avaient fini par,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5498,parents avaient fini par admettre ses goûts . Marthe leur,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5501,par admettre ses goûts . Marthe leur en voulait que,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5511,"ce fût par tendresse . Son fiancé , dans ses",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5518,", dans ses lettres , lui parlait de ce qu'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5529,"lisait , et s' il lui conseillait certains livres ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5535,"conseillait certains livres , il lui en défendait d' autres",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5542,défendait d' autres . Il lui avait défendu Les Fleurs,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5555,"Désagréablement surpris d' apprendre qu' elle était fiancée , je",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5565,me réjouis de savoir qu' elle désobéissait à un soldat,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5586,qu' il devait souvent choquer Marthe . Après la première,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5645,pouvait bien me faire . Son fiancé lui avait aussi,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5647,me faire . Son fiancé lui avait aussi défendu les,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5664,"y allais jamais , je lui proposai de l' y",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5689,"mensonge fût découvert , je la priai de n' en",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5729,je ne voulais pas qu' elle pût se figurer que,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5775,me sentais déjà tyrannique avec elle . J' étais fier,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5803,de notre promenade . Quelquefois ses parents l' appelaient :,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5805,promenade . Quelquefois ses parents l' appelaient : « Regarde,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5811,"appelaient : « Regarde , Marthe , à ta droite",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5814,"Regarde , Marthe , à ta droite , comme les",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5829,"» , ou bien , son frère s' approchait d'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5834,son frère s' approchait d' elle et lui demandait le,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5836,s' approchait d' elle et lui demandait le nom d',,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5849,il venait de cueillir . Elle leur accordait d' attention,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5911,"je , je pourrais éblouir Marthe , et m' attirer",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5919,"m' attirer la bienveillance de ses parents , en racontant",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_5998,"la suite , parce que Marthe avait faussé notre conversation",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6023,"compte , je me figurais lui avoir adressé des paroles",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6073,aurais - je pu le lui dire en leur présence?—,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6078,lui dire en leur présence?— Marthe ne m' intimide pas,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6092,"je . Donc , seuls ses parents et mon père",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6103,"empêchent de me pencher sur son cou , et de",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6108,"son cou , et de l' embrasser . Profondément en",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6141,me trouve pas seul avec elle! Car je n' oserais,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6148,"je n' oserais pas davantage l' embrasser , et n'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6227,baccalauréat dans un an . Marthe voulut boire de la,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6291,"couverts , de façon que Marthe ne devinât pas que",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6304,la grenadine pour faire comme elle . Arrivés à F,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6322,Grangier . Je promis à Marthe de lui porter le,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6324,Je promis à Marthe de lui porter le jeudi suivant,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6348,un titre qui plairait à mon fiancé!Elle riait . —,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6355,"riait . — Voyons , Marthe! dit , fronçant les",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6362,", fronçant les sourcils , sa mère qu' un tel",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6436,de n' avoir pas embrassé Marthe en cachette . Autre,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6464,"Ressentant de l' amour pour Marthe , j' en ôtais",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6492,volonté de ne pas venir la voir avant le jour,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6540,". Dans cette impatience , Marthe verrait la preuve de",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6554,#¿NOMBRE?,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6563,"voir , je saurais bien l' y contraindre . Pendant",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6580,"comme un fou jusqu' à sa maison . Alors ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6587,". Alors , craignant de la déranger pendant son repas",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6590,"craignant de la déranger pendant son repas , j' attendis",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6678,demandai à la domestique si Madame était chez elle .,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6681,"domestique si Madame était chez elle . Presque aussitôt ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6781,"dit Mme Grangier , car Marthe n' aurait pas pu",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6789,pas pu vous recevoir . Son fiancé a obtenu une,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6811,"est arrivé hier , et Marthe dîne ce soir chez",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6816,Marthe dîne ce soir chez ses futurs beaux - parents,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6837,"avais plus de chance de la revoir jamais , croyais",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6852,"de ne plus penser à Marthe , et , par",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6864,", ne pensant qu' à elle . Pourtant , un",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6887,"de la Bastille , je la vis qui descendait d'",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6889,"Bastille , je la vis qui descendait d' un autre",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6895,descendait d' un autre . Elle allait choisir dans des,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6907,"choses , en vue de son mariage . Je lui",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6911,de son mariage . Je lui demandai de m' accompagner,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6925,". — Tiens , dit - elle , l' année",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6940,"en seconde , vous aurez mon beau - père pour",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6951,"de géographie . Vexé qu' elle me parlât études ,",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6969,de mon âge . je lui répondis aigrement que ce,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6978,ce serait assez drôle . Elle fronça les sourcils .,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_6986,sourcils . Je pensai à sa mère . Nous arrivions,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_7000,"et , ne voulant pas la quitter sur ces paroles",,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_7034,heureux qu' en cette circonstance Marthe ne montrât pas de,,,,Female
Radiguet-Raymond_Le-diable-au-corps_<Marthe-261>_7043,"de sagesse , ne me fît aucun reproche , et",,,,Female
